txn_date_time,transaction_id,customer_id,policy_number,policy_eff_dt,loss_dt,report_dt,insurance_type,premium_amount,claim_amount,customer_name,address_line1_x,address_line2_x,city_x,state_x,postal_code_x,ssn,marital_status,age,tenure,employment_status,no_of_family_members,risk_segmentation,house_type,social_class,routing_number,acct_number,customer_education_level,claim_status,incident_severity,authority_contacted,any_injury,police_report_available,incident_state,incident_city,incident_hour_of_the_day,agent_id,vendor_id,vendor_name,address_line1_y,address_line2_y,city_y,state_y,postal_code_y,agent_name,date_of_joining,address_line1,address_line2,city,state,postal_code,emp_routing_number,emp_acct_number,policy_age_days,report_delay_days,processing_delay,agent_experience_days,vendor_claim_count,anomaly_score,fraud_flag
2020-08-17,TXN00001924,A00002081,PLC00008945,2019-12-18,2020-08-09,2020-08-12,Motor,-0.1013919344487569,-0.5247606861695736,Ralph Liu,1566 Wingate Park Court,0,Montgomery,AL,36117,889-58-9969,Y,62,32,Y,5,M,Own,HI,63921184,RECP15369483043810,MD,A,Total Loss,Ambulance,0,1,MA,Fall River,4,AGENT00555,VNDR00372,"Murray, Miller and Oliver",449 Saratoga Lane,0,Montgomery,AL,36117.0,Dorothy Bedell,2016-05-10,18318 Pioneer Drive,0,Anchorage,AK,99577,27217122,DSHA98189560402864,-1.8081940771787697,-0.1076870782341027,-0.5426320858356908,-1.5758214481278814,12,0.01517459340560523,0
2020-08-17,TXN00001926,A00009721,PLC00002206,2010-06-08,2020-08-16,2020-08-16,Mobile,-1.689769224181346,-0.7198924851089532,Patricia Spicer,361 Parmley Lane,0,Nashville,TN,37207,037-29-0821,Y,44,32,Y,3,M,Own,LI,126333198,MVBW81193431145889,High School,A,Total Loss,Ambulance,1,0,DC,Washington,20,AGENT00595,VNDR00354,Stevens-Mills,802 Madison Street Northwest,0,Washington,DC,20011.0,Patricia Taylor,2006-02-15,514 Flower Lane,0,Alameda,CA,94502,123045900,RPFH06439472196380,1.578994389055336,-1.632999801096754,-1.5255276812451743,-0.2752026090488683,21,0.015890103743168904,0
2020-08-17,TXN00001927,A00005439,PLC00009220,2013-02-06,2020-08-15,2020-08-15,Travel,-0.0997360811365521,-0.5247606861695736,Anna Steiner,61 Thomas Street,#2,Dedham,MA,2026,133-33-0472,Y,26,28,Y,3,H,Mortgage,HI,80818461,TAKU58046234639647,High School,A,Major Loss,Ambulance,0,1,MA,Chelsea,21,AGENT00559,VNDR00018,Bradley Ltd,4510 Eastern Avenue Northeast,0,Washington,DC,20018.0,Walter Hardesty,2006-02-26,4500 Margalo Avenue,0,Bakersfield,CA,93313,11675945,FYYB27614002271378,0.631902690007945,-1.632999801096754,-1.2798037823928037,-0.2793712591741218,16,0.04301658457419566,0
2020-08-17,TXN00001928,A00008973,PLC00003276,2010-12-18,2020-07-30,2020-08-04,Mobile,-1.5931087870813825,-0.7380442803591281,John Gonzales,119 Redwood Road,0,Manchester,CT,6040,044-25-5022,Y,57,64,Y,4,L,Own,LI,55952404,ACNZ23801096787324,High School,A,Minor Loss,Police,1,1,CA,Livermore,3,AGENT00526,VNDR00486,Taylor-Price,1521 159th Avenue,0,San Leandro,CA,94578.0,Doris Aragon,2004-11-14,34 Harris Street,#6,Brookline,MA,2446,39861456,XEEZ66762920856584,1.3750054077220517,0.9091880703409976,1.4231591049832764,-0.1220047169458116,19,0.08400566261398407,0
2020-08-17,TXN00001930,A00002086,PLC00008503,2016-12-18,2020-08-11,2020-08-13,Life,0.0381137071045092,0.3828290763391691,Randy Andrews,4207 Ranch Drive,0,Edmond,OK,73013,767-18-3493,Y,60,8,Y,2,L,Rent,LI,87825541,GWOP98557338152067,College,A,Total Loss,Police,1,0,MD,Glen Burnie,22,AGENT00779,VNDR00503,Williams Inc,26 Wetherell Street,0,Manchester,CT,6040.0,Melissa Scott,1990-10-12,2723 East Joyce Boulevard,0,Fayetteville,AR,72703,35413882,LFOJ76068590051807,-0.7425944937377562,-0.6161246525216532,-0.7883559846880617,1.6701674494026455,23,0.002493755720595958,0
2020-08-17,TXN00001931,A00001187,PLC00005214,2018-06-28,2020-08-12,2020-08-13,Travel,-0.7546260661136059,-0.5701401742950107,Gabriel Osmun,13852 West 66th Place,0,Arvada,CO,80004,051-59-5505,Y,42,110,Y,4,M,Mortgage,MI,104468292,ALWV52589419536632,Bachelor,A,Major Loss,Police,0,1,CO,Arvada,19,AGENT00266,VNDR00600,"Jacobs, Fox and Torres",2426 East Onyx Trail,#6,Fayetteville,AR,72701.0,Theresa Pelfrey,2015-09-01,7529 West 72nd Avenue,#4,Arvada,CO,80003,64537344,BRGO46743678530228,-1.282679606220166,-1.1245622268092037,-0.7883559846880617,-1.4872376329662498,16,0.05887496776689782,0
2020-08-17,TXN00001934,A00005004,PLC00008068,2019-10-18,2020-08-01,2020-08-06,Mobile,-1.6204303667327642,-0.7198924851089532,Cassi Cousin,302 Elberta Street,0,Nashville,TN,37210,893-02-4017,Y,49,32,Y,3,M,Mortgage,MI,30258738,AJKL09066562379035,MD,A,Total Loss,0,1,0,VT,Wolcott,14,AGENT00137,VNDR00289,Ochoa-Morris,6116 West Charter Oak Road,0,Glendale,AZ,85304.0,Dominick Ellis,1998-05-20,4132 Carmichael Road,0,Montgomery,AL,36106,74238772,QETP76845349259624,-1.756711143794655,0.9091880703409976,0.9317113072785348,0.7019984578125795,19,0.048676170835153854,0
2020-08-17,TXN00001935,A00003303,PLC00003219,2015-11-13,2020-07-31,2020-08-05,Motor,0.4440047502587452,-0.4793811980441365,Carol Reynolds,200 Pheasant Avenue,#103,Louisville,KY,40118,091-62-7058,Y,33,116,Y,2,H,Mortgage,HI,35070924,VLTN93512380226460,College,A,Minor Loss,Ambulance,0,1,VT,Guilford,5,AGENT00794,VNDR00496,Hunter-Estrada,4667 Benning Road Southeast,0,Washington,DC,20019.0,Gladys Parsons,2009-08-27,801 Dale Road,0,Glen Burnie,MD,21060,58573770,AMBO95503724715116,-0.3637578141187999,0.9091880703409976,1.1774352061309057,-0.7285433101701589,15,0.056314116600473696,0
2020-08-17,TXN00001936,A00005485,PLC00005796,2014-05-19,2020-08-09,2020-08-12,Property,0.2842149056309684,-0.1617247811660765,David Zabel,4401 Virginia Avenue,0,Louisville,KY,40211,456-76-6071,Y,44,85,Y,7,M,Mortgage,MI,74432675,EQRY18846194720769,College,A,Total Loss,Police,1,1,CA,Hayward,23,AGENT00827,VNDR00392,Rodriguez-Carpenter,72 Milford Road,0,Manchester,CT,6042.0,Craig Baade,1993-04-15,9457 Winfield Place,0,Montgomery,AL,36117,97530046,AFJA83462286878953,0.1724417939572618,-0.1076870782341027,-0.5426320858356908,1.351265714820773,12,0.07010120204310855,0
2020-08-17,TXN00001938,A00009461,PLC00008914,2017-02-17,2020-08-04,2020-08-09,Property,0.9862967100058636,0.0197931713356719,Julie Deal,2613 Southeast 50th Street,0,Oklahoma City,OK,73129,534-77-1630,Y,57,93,Y,7,H,Own,LI,81492653,ZFDZ91582685996077,Bachelor,A,Total Loss,0,1,0,AZ,Glendale,21,AGENT00163,VNDR00543,Adams-Johnson,642 South 2nd Street,#608,Louisville,KY,40202.0,George Bastian,2009-05-06,165 Saint John Street,0,Manchester,CT,6040,44283171,ENTG39935273621267,-0.8086480686456768,0.9091880703409976,0.194539610721422,-0.6878989714489399,14,0.05031347802383568,0
2020-08-17,TXN00001939,A00003680,PLC00002707,2010-09-02,2020-08-08,2020-08-11,Life,0.1033129312725789,1.1089008863461631,Kathleen Fields,6820 West 84th Circle,#27,Arvada,CO,80003,012-37-8059,Y,30,17,Y,6,M,Own,MI,114195487,BNXW36867950783965,Bachelor,A,Major Loss,Police,0,1,CT,Manchester,23,AGENT00720,VNDR00520,"Kane, Beard and Cox",6754 Field Street,0,Arvada,CO,80004.0,Margaret Collier,2004-12-17,134 Butternut Road,0,Manchester,CT,6040,127128603,SXCC32221412802623,1.4876850355061515,-0.1076870782341027,-0.2969081869833199,-0.1303420171963182,16,0.03144236714445303,0
2020-08-17,TXN00001940,A00002017,PLC00002168,2013-02-16,2020-08-07,2020-08-10,Mobile,-1.669692002770861,-0.7289683827340407,Cira Gaccione,6401 Green Meadow Lane,0,Oklahoma City,OK,73132,096-68-0558,Y,45,86,Y,7,M,Own,HI,90666409,NKBX00866497778085,Bachelor,A,Major Loss,Ambulance,1,1,CA,Berkeley,4,AGENT01106,VNDR00167,Diaz Group,5385 Iris Street,0,Arvada,CO,80002.0,Isaac Willard,1999-10-01,103 Razz Way,0,Panama City Beach,FL,32408,69986709,MXTU71998315230492,0.6144179201793778,-0.1076870782341027,-0.0511842881309487,0.530736415166759,26,0.05518353657105546,0
2020-08-17,TXN00001941,A00002508,PLC00005488,2019-03-21,2020-08-16,2020-08-16,Travel,-0.6743171804716662,-0.6608991505458849,Sarah Downs,4201 Georgia Avenue Northwest,0,Washington,DC,20011,724-52-4020,N,51,12,Y,4,L,Mortgage,MI,113205598,SDIX80876996010893,Masters,A,Total Loss,Ambulance,0,0,GA,Savannah,10,AGENT01118,VNDR00068,Moore Group,13583 West 68th Avenue,0,Arvada,CO,80004.0,William Leslie,1993-12-07,8010 Holland Court,D,Arvada,CO,80005,103839204,WDBF04875368521876,-1.537180144835978,-1.632999801096754,-1.5255276812451743,1.271713974930523,15,-0.0014386795740337632,1
2020-08-17,TXN00001944,A00003080,PLC00002013,2019-03-13,2020-08-16,2020-08-16,Health,2.0605315462988183,-0.0255863167897651,Marlene Mcgill,2815 Saint Edwards Drive,0,Nashville,TN,37211,201-35-3220,Y,62,33,Y,2,L,Own,MI,26474076,AXYO22619413545101,High School,A,Minor Loss,Ambulance,1,1,FL,Panama City Beach,17,AGENT01166,VNDR00119,"Miller, Patel and Anderson",1129 I Street,0,Anchorage,AK,99501.0,Lynn Bailey,1990-12-04,6902 West Sherri Jean Lane,0,Peoria,AZ,85382,38988505,NIMJ52479035223537,-1.529409136023281,-1.632999801096754,-1.5255276812451743,1.6534928489016327,18,-0.009063050408199658,1
2020-08-17,TXN00001945,A00002167,PLC00009410,2018-02-20,2020-08-06,2020-08-11,Travel,0.0343880371520481,-0.6155196624204478,Jennie Garnett,3642 Chatsworth Road,0,Fayetteville,AR,72703,475-67-7724,Y,52,105,Y,4,H,Rent,LI,84825476,SDJO11378305586985,Bachelor,A,Minor Loss,Ambulance,1,0,CT,Manchester,12,AGENT00954,VNDR00321,"Pearson, Harris and Townsend",8726 Downey Road,0,Severn,MD,21144.0,Beverly Henline,1996-07-17,302 Black Sky Lane,0,Pasadena,MD,21122,96379635,PFJL93101543489606,-1.1641717218265435,0.9091880703409976,-0.2969081869833199,0.9371798023789504,16,0.08717903980762248,0
2020-08-17,TXN00001946,A00000106,PLC00000217,2016-10-06,2020-07-31,2020-08-05,Mobile,-1.6003531453222792,-0.7380442803591281,Shelton Sales,7841 North 59th Lane,#G37,Glendale,AZ,85301,743-88-5482,Y,39,37,Y,3,L,Mortgage,MI,29260753,MVNI42151825883598,Bachelor,A,Minor Loss,Ambulance,1,0,DC,Washington,15,AGENT01090,VNDR00414,Nelson and Sons,19448 Currant Drive,0,Edmond,OK,73012.0,David Pastrano,1999-10-21,7952 South Algonquian Way,0,Aurora,CO,80016,45150876,VSWF12872946962625,-0.6823691754393583,0.9091880703409976,1.1774352061309057,0.521356952384939,12,0.06253246625048925,0
2020-08-17,TXN00001947,A00007448,PLC00008234,2010-10-23,2020-08-01,2020-08-06,Property,1.334439868896952,0.1559316357119833,James Callen,3345 Archie Watkins Road,0,Farmington,AR,72730,591-69-0997,Y,43,54,Y,7,M,Rent,LI,50430976,MVJZ99360690971119,Bachelor,A,Total Loss,Police,0,0,AZ,Glendale,16,AGENT00297,VNDR00023,Mckinney-Campbell,8219 Minor Lane,#9,Louisville,KY,40219.0,David Parkin,1995-02-14,15 Cranberry Hill Road,0,Thetford,VT,5043,107713067,SNDD57954845762194,1.4313452216141016,0.9091880703409976,0.9317113072785348,1.1157369827439645,22,0.01813776786112309,0
2020-08-18,TXN00001948,A00002934,PLC00001946,2016-01-23,2020-08-14,2020-08-15,Mobile,-1.6943228207899097,-0.7289683827340407,Emile Autry,16303 Mateo Street,0,San Leandro,CA,94578,626-77-1665,N,39,45,Y,3,H,Own,MI,64109280,MEBH67060747321927,High School,A,Minor Loss,Police,0,0,MD,Annapolis,5,AGENT00319,VNDR00176,Mason-Collins,8848 North New World Drive,0,Glendale,AZ,85302.0,Frances Kimble,2010-03-17,24147 Clinton Court,0,Hayward,CA,94545,52223699,UQCT68193176921717,-0.4191262519092627,-1.1245622268092037,-1.0340798835404326,-0.7938521621324599,24,0.020102003465052087,0
2020-08-18,TXN00001949,A00000415,PLC00009825,2016-12-07,2020-08-10,2020-08-13,Health,0.6907268937772814,-0.1163452930406394,Jerry Hogan,126 Sunshine Road,O,Savannah,GA,31405,480-91-9544,Y,49,47,Y,2,L,Mortgage,LI,37302373,DHOM11852720615814,0,D,Major Loss,Ambulance,1,0,AL,Montgomery,19,AGENT00834,VNDR00025,Wright Group,3231 North Kings Cross,0,Fayetteville,AR,72703.0,Joseph Wendt,1997-07-12,247 Summit Street,0,Manchester,CT,6042,98661192,VXMU53090406226326,-0.7328807327218857,-0.1076870782341027,-0.5426320858356908,0.813509848663104,16,0.07465612715874065,0
2020-08-18,TXN00001951,A00005639,PLC00000356,2014-08-20,2020-08-07,2020-08-12,Mobile,-1.6423704231194796,-0.7289683827340407,John Chambers,81 Buck Hill Road,0,Guilford,VT,5301,513-47-0726,Y,47,61,Y,5,M,Own,HI,38192773,MOMW33788261042981,MD,A,Minor Loss,0,1,1,AR,North Little Rock,4,AGENT00687,VNDR00278,"Garcia, Hall and Williams",3065 East Pebblestone Drive,0,Fayetteville,AR,72701.0,Crystal Bostic,1996-08-21,12 Saint Andrews Crossover,0,Severna Park,MD,21146,110742834,DPFM11027936696516,0.0801610643064904,0.9091880703409976,-0.2969081869833199,0.925368627024066,16,0.11718853547782798,0
2020-08-18,TXN00001953,A00000924,PLC00008422,2011-06-21,2020-08-03,2020-08-08,Property,0.4007455824773915,0.9727624219698516,Eura Bobo,1516 Ringe Drive,0,Severn,MD,21144,330-62-6111,Y,34,24,Y,6,H,Own,HI,91408996,SUGQ17438577353123,MD,A,Total Loss,Police,1,1,CO,Boulder,14,AGENT00991,VNDR00564,"Trujillo, Jones and Sloan",1508 Massachusetts Avenue Southeast,0,Washington,DC,20003.0,Earl King,2016-01-29,1537 Northwest 123rd Street,0,Oklahoma City,OK,73120,10521566,HRIS80445836569157,1.1991863333347923,0.9091880703409976,0.6859874084261636,-1.5424722471258554,18,0.0801374117873927,0
2020-08-18,TXN00001954,A00004415,PLC00003420,2019-05-07,2020-08-06,2020-08-11,Property,0.5158273876756347,-0.1617247811660765,Graig Mcgraw,4385 Wares Ferry Road,0,Montgomery,AL,36109,587-07-1677,N,41,14,Y,4,M,Mortgage,MI,102406078,WKRB08799260619224,Masters,A,Minor Loss,0,1,1,GA,Savannah,21,AGENT00212,VNDR00295,Cox-Ward,4112 Rockdale Street,0,Savannah,GA,31405.0,Lynne Collins,2012-05-07,208 Waterford Drive,0,Lynn Haven,FL,32444,35674430,PNMV36254650353386,-1.5925485826264407,0.9091880703409976,-0.0511842881309487,-1.0682882953782986,12,0.06578140684391831,0
2020-08-18,TXN00001955,A00002646,PLC00009651,2015-07-17,2020-08-01,2020-08-06,Life,-0.145272047222188,-0.0255863167897651,Sheldon Henry,14006 Coffee Bluff Road,0,Savannah,GA,31419,625-96-8124,Y,32,77,N,4,M,Rent,MI,49731437,FLWQ91044285210496,Masters,A,Total Loss,Police,1,0,GA,Savannah,16,AGENT00340,VNDR00474,"Brown, Morris and Castro",1207 Branch Lane,0,Glen Burnie,MD,21061.0,John Ozment,1995-05-26,1257 John Street,0,Nashville,TN,37210,92955671,HEOE23703878575795,-0.2471926819283518,0.9091880703409976,1.1774352061309057,1.0806508441897495,23,0.07450511043926888,0
2020-08-18,TXN00001956,A00003105,PLC00003868,2015-05-07,2020-07-30,2020-08-04,Life,-0.4733379847027916,2.016490648854906,Edward Jansen,713 Flight Avenue,0,Panama City,FL,32404,457-71-1897,Y,42,100,Y,3,L,Rent,MI,48143783,WJBZ89222180649385,College,A,Minor Loss,Other,1,1,MA,Quincy,13,AGENT00132,VNDR00419,"Garcia, Robles and Meza",882 Plantation Way,0,Montgomery,AL,36117.0,Peggy Williams,2004-12-16,20117 Lucas Avenue,0,Anchorage,AK,99577,52052828,TMNN23369854159891,-0.180167730918844,0.9091880703409976,1.6688830038356477,-0.1331211172798203,13,0.06254605718909167,0
2020-08-18,TXN00001957,A00006709,PLC00003870,2011-06-28,2020-07-30,2020-08-04,Travel,-0.4857568845443286,-0.5247606861695736,Jason Collier,905 Richardson Vista Road,#APT 165,Anchorage,AK,99501,046-45-4623,Y,27,55,Y,6,L,Mortgage,MI,120889606,OXCG03746286027176,High School,A,Major Loss,Police,1,1,KY,Louisville,23,AGENT00211,VNDR00071,Martinez-Thomas,3203 US Highway 98,A,Mexico Beach,FL,32456.0,Lillian Floyd,2013-08-15,1504 P Street Northwest,0,Washington,DC,20005,61438543,JSML94439206575103,1.1885011962173346,0.9091880703409976,1.6688830038356477,-1.2322552003049263,18,0.059960634164630044,0
2020-08-18,TXN00001960,A00006891,PLC00003536,2012-09-16,2020-08-08,2020-08-11,Life,0.1376718875008313,3.559393245119768,Joshua Goodman,2829 31st Street Northwest,0,Washington,DC,20008,886-61-7416,Y,41,36,Y,6,H,Mortgage,MI,118133568,ISCB49632365833620,Bachelor,D,Total Loss,Police,0,1,DC,Washington,15,AGENT00010,VNDR00520,"Kane, Beard and Cox",6754 Field Street,0,Arvada,CO,80004.0,Bernard Haug,1992-09-04,2278 North Windswept Lane,0,Fayetteville,AR,72703,75517997,ADZX82914131196683,0.7640098398237862,-0.1076870782341027,-0.0511842881309487,1.428385742137958,16,0.03220542671876114,0
2020-08-18,TXN00001961,A00003338,PLC00001836,2013-07-04,2020-08-06,2020-08-11,Mobile,-1.6144278984760212,-0.7425822291716718,Bennett Vinson,2604 13th Street,0,Savannah,GA,31408,635-50-2754,N,38,46,Y,4,L,Own,HI,77801274,FOKI84911256015211,PhD,A,Minor Loss,Ambulance,1,1,VT,Huntington,21,AGENT00251,VNDR00129,"Norris, Arnold and Young",57413 Taku Avenue,0,Homer,AK,99603.0,James Alexander,2015-02-24,201 Lee Boulevard,0,Savannah,GA,31405,47727964,VLGI44707698706022,0.4793966420587754,0.9091880703409976,-0.0511842881309487,-1.423665718556138,13,0.08193099143314364,0
2020-08-18,TXN00001962,A00004931,PLC00006720,2014-07-13,2020-08-04,2020-08-09,Health,1.5598429010208497,-0.0709658049152023,James Englert,875 Latouche Street,#APT 001010,Anchorage,AK,99501,032-46-6460,N,33,79,Y,3,L,Rent,HI,45059870,OGHG74446365714793,College,D,Minor Loss,Other,1,1,CO,Pueblo,20,AGENT00893,VNDR00434,"Price, Rodriguez and Brown",240 Lynwood Drive,0,Montgomery,AL,36105.0,Robert Villareal,2018-01-29,332 Stafford Road,#2,Fall River,MA,2721,36004986,IXEZ51619621113989,0.1141592278620375,0.9091880703409976,0.4402635095737928,-1.7960651297454278,11,0.041434582688758104,0
2020-08-18,TXN00001964,A00004227,PLC00000436,2013-05-01,2020-07-29,2020-08-03,Mobile,-1.6804550493001933,-0.7198924851089532,Michael Mctaggart,519 West 75th Avenue,#APT 000003,Anchorage,AK,99518,782-03-9877,N,25,43,Y,2,L,Mortgage,MI,127594156,RMDY22023441671275,Bachelor,A,Minor Loss,Police,1,1,MA,Methuen,4,AGENT00224,VNDR00211,"Keller, Fuentes and Smith",82 Queen Court,0,Manchester,CT,6040.0,Evelyn Ortiz,2009-08-24,10340 West 62nd Place,0,Arvada,CO,80004,62683915,BAUZ02979385845875,0.5337937037476508,0.9091880703409976,1.9146069026880184,-0.7281959226597213,21,0.03159785256771308,0
2020-08-18,TXN00001966,A00008710,PLC00008388,2019-10-20,2020-07-30,2020-08-04,Mobile,-1.653547432976863,-0.7425822291716718,Virginia Rogers,332 33rd Avenue North,0,Nashville,TN,37209,766-11-4031,Y,32,40,Y,3,H,Mortgage,MI,126679564,AJVX12568189307489,High School,A,Major Loss,Ambulance,1,1,TN,Nashville,19,AGENT00022,VNDR00358,Hernandez PLC,2224 East Tall Oaks Drive,0,Fayetteville,AR,72703.0,Jeffery Mcbride,1997-01-13,2032 4th Street Northwest,0,Washington,DC,20001,62349783,QESE68363490537237,-1.7605966482010034,0.9091880703409976,1.6688830038356477,0.8722183379270874,18,0.04898538966351418,0
2020-08-19,TXN00001969,A00004068,PLC00000811,2018-04-20,2020-08-17,2020-08-17,Motor,0.6911408571053327,-0.6608991505458849,Doris Whitacre,926 Mill Court,0,Savannah,GA,31419,448-26-2142,Y,25,19,Y,2,H,Rent,LI,56178960,TMJT20000673474933,High School,A,Total Loss,Police,0,0,AR,Fayetteville,11,AGENT00006,VNDR00349,Martinez and Sons,341 Oakland Street,0,Manchester,CT,6042.0,Linda Butler,2000-09-02,10383 Eagle River Lane,0,Anchorage,AK,99577,82970527,TIDG93550966796680,-1.210797774702723,-1.632999801096754,-1.2798037823928037,0.4171406992536078,13,-0.011021747151166661,1
2020-08-19,TXN00001971,A00006096,PLC00002156,2015-03-15,2020-08-18,2020-08-18,Life,-0.4395999734666161,2.969459899489085,Donald Carver,5397 Wentworth Avenue,0,Oakland,CA,94601,256-81-0399,Y,40,82,Y,3,L,Own,HI,94316962,SHTY02258462970772,High School,A,Minor Loss,Police,1,1,FL,Mexico Beach,4,AGENT00095,VNDR00412,Williams Ltd,5119 Marla Drive,0,Panama City,FL,32404.0,Brenda Poston,2018-01-13,138 Bolton Street,0,Manchester,CT,6040,111511352,XDLC76847404990684,-0.1102286516045752,-1.632999801096754,-1.5255276812451743,-1.7856435044322947,17,0.025806578104452527,0
2020-08-19,TXN00001973,A00001761,PLC00002195,2012-01-02,2020-08-02,2020-08-07,Travel,-0.286433542087659,-0.7062786386713221,Ryann Cauterucci,3823 Shannon Run Trail,0,Louisville,KY,40299,108-74-8637,Y,25,52,Y,7,M,Own,MI,28657011,SBIT70249052797367,0,A,Major Loss,Ambulance,1,1,CO,Arvada,5,AGENT00655,VNDR00339,Hickman-Mendoza,7404 West Crest Lane,0,Glendale,AZ,85310.0,Jason Davis,2007-08-28,23 Cove Drive,0,Savannah,GA,31419,32875504,RPVT21295941179689,1.008796617423727,0.9091880703409976,1.1774352061309057,-0.4742556525297109,25,0.03924533362803584,0
2020-08-19,TXN00001974,A00000741,PLC00005462,2014-07-01,2020-07-30,2020-08-04,Life,-0.6205019478250057,1.1542803744716004,Vincent Graham,131 Westerly Street,0,Manchester,CT,6042,555-04-5061,Y,43,87,Y,4,L,Own,MI,64353492,PFYZ10968819615329,Bachelor,A,Total Loss,Ambulance,0,0,AK,Anchorage,11,AGENT01168,VNDR00583,Powers-Burgess,827 10th Street Northeast,0,Washington,DC,20002.0,Donald Olivarez,2002-07-21,26466 Mockingbird Lane,0,Hayward,CA,94544,124775444,HOGR48891443344322,0.1209588605731471,0.9091880703409976,1.9146069026880184,0.1722325043949796,18,0.033531141890841054,0
2020-08-19,TXN00001975,A00002953,PLC00001154,2019-05-08,2020-08-08,2020-08-13,Mobile,-1.657273102929324,-0.7425822291716718,John Clem,25538 Calaroga Avenue,0,Hayward,CA,94545,013-56-2319,Y,46,88,Y,7,L,Rent,HI,97196516,HPTT27746641984517,0,A,Major Loss,Ambulance,1,1,MD,Severn,10,AGENT00333,VNDR00183,"Johnson, Espinoza and Kelley",5311 Chenoweth Park Lane,0,Louisville,KY,40291.0,Catherine Rojas,1996-10-20,1008 Rhode Island Avenue Northwest,0,Washington,DC,20001,76068225,JVHE37383396422364,-1.5915772065248537,0.9091880703409976,-0.2969081869833199,0.9048727639082378,19,0.07769983787591478,0
2020-08-19,TXN00001976,A00000360,PLC00009133,2020-01-25,2020-08-07,2020-08-12,Property,0.2173598281506943,0.655106005091792,Donna Burns,117 East Cook Avenue,0,Anchorage,AK,99501,846-67-8734,Y,62,9,Y,4,L,Mortgage,HI,40924272,ONQU79128561144766,Bachelor,A,Total Loss,Ambulance,1,1,FL,Panama City,16,AGENT00126,VNDR00183,"Johnson, Espinoza and Kelley",5311 Chenoweth Park Lane,0,Louisville,KY,40291.0,Dianne Halsema,2006-08-24,1915 Southeast 29th Street,0,Oklahoma City,OK,73129,118146872,MING61197704851443,-1.8470491212422524,0.9091880703409976,-0.0511842881309487,-0.3443327236259849,19,0.05434576696550364,0
2020-08-19,TXN00001977,A00009515,PLC00005076,2013-11-11,2020-08-07,2020-08-12,Life,-0.0345368569684823,3.3324958044925825,Anthony Lee,118 Pearl Street,0,Manchester,CT,6040,182-64-3356,N,38,102,Y,7,M,Own,LI,20506607,SCOJ05159626430243,Bachelor,A,Total Loss,Ambulance,1,1,OK,Norman,22,AGENT00039,VNDR00562,Stephens Group,8716 Astrid Avenue,0,Louisville,KY,40228.0,Jeremy Fields,2002-06-10,2115 Longest Avenue,0,Louisville,KY,40204,128039908,NFAG41955904385274,0.3540891249540433,0.9091880703409976,-0.0511842881309487,0.1892544924064305,17,0.04506989004524953,0
2020-08-19,TXN00001979,A00002418,PLC00001104,2011-06-29,2020-08-04,2020-08-09,Mobile,-1.653547432976863,-0.7335063315465844,Melissa Cook,184 Woodland Street,0,Manchester,CT,6042,117-41-0904,Y,61,110,Y,6,M,Own,HI,14794014,NMAA85716340175134,Bachelor,A,Major Loss,Other,1,1,FL,Panama City,16,AGENT00946,VNDR00034,Davis and Sons,1079 East Kentucky Street,0,Louisville,KY,40204.0,Joseph Wight,2004-08-29,3505 Albee Drive,0,Nashville,TN,37076,22087962,ZOYM31450481797861,1.192386700623683,0.9091880703409976,0.6859874084261636,-0.0935189410899143,22,0.06979254599509416,0
